month,GPR,GPRT,GPRA,SHARE_GPR,N10
1994-03,93.47403717041016,98.56234741210938,79.4195327758789,2.803645372390747,30175.0
1994-04,95.35697174072266,116.44586181640625,68.70893859863281,2.860121726989746,28775.0
1994-05,104.46678924560547,122.97669982910156,73.90620422363281,3.1333601474761963,29904.0
1994-06,120.35224151611328,148.2960662841797,79.9498519897461,3.609825849533081,29392.0
1994-07,99.6402359008789,115.40325927734375,75.47087860107422,2.988593339920044,28843.0
1994-08,98.2270278930664,122.92201232910156,66.64015197753906,2.9462058544158936,28070.0
1994-09,98.89848327636719,131.31796264648438,51.336830139160156,2.9663453102111816,29565.0
1994-10,94.85363006591797,118.89933776855469,64.50569152832031,2.845024585723877,30650.0
1994-11,86.5298080444336,100.79308319091797,70.68946075439453,2.5953612327575684,28628.0
1994-12,96.04750061035156,107.74173736572266,81.61609649658203,2.880833387374878,28221.0
1995-01,80.15467834472656,84.89913940429688,70.47705841064453,2.404146671295166,27203.0
1995-02,76.87532806396484,72.59407043457031,77.14599609375,2.305786371231079,25024.0
1995-03,82.24444580078125,79.15904235839844,79.87528991699219,2.4668266773223877,28336.0
1995-04,99.19087982177734,93.92303466796875,99.14794158935547,2.9751152992248535,27125.0
1995-05,87.842529296875,96.40919494628906,79.34961700439453,2.634734869003296,27517.0
1995-06,104.60775756835938,121.57904815673828,85.1209487915039,3.1375882625579834,27059.0
1995-07,107.64541625976562,115.32476806640625,100.19744873046875,3.2286994457244873,25645.0
1995-08,106.93478393554688,118.4973373413086,100.7674560546875,3.2073848247528076,25566.0
1995-09,71.20516967773438,72.98401641845703,68.81755065917969,2.135716438293457,26408.0
1995-10,67.74150085449219,64.2778091430664,69.12648010253906,2.031827688217163,31105.0
1995-11,76.33349609375,78.8126220703125,69.86588287353516,2.289534568786621,26774.0
1995-12,65.67205810546875,68.98201751708984,55.363800048828125,1.969757318496704,25130.0
1996-01,75.63492584228516,73.66007995605469,79.68246459960938,2.2685818672180176,26316.0
1996-02,80.4209213256836,85.9759750366211,69.15779113769531,2.4121322631835938,25123.0
1996-03,82.14761352539062,77.89100646972656,84.08819580078125,2.4639225006103516,27233.0
1996-04,84.82862091064453,71.23197174072266,98.6463623046875,2.5443360805511475,25036.0
1996-05,65.53082275390625,59.1929931640625,68.71073913574219,1.965520977973938,27321.0
1996-06,69.08858489990234,72.52593231201172,61.67017364501953,2.0722320079803467,28713.0
1996-07,80.64431762695312,74.90693664550781,85.2721939086914,2.418832778930664,29353.0
1996-08,81.6876449584961,81.7337417602539,85.69389343261719,2.4501261711120605,28121.0
1996-09,88.19697570800781,87.04828643798828,92.83900451660156,2.6453659534454346,27104.0
1996-10,55.586830139160156,56.879756927490234,49.54435729980469,1.6672625541687012,30769.0
1996-11,57.34461212158203,58.0576171875,51.038421630859375,1.7199851274490356,29477.0
1996-12,74.98263549804688,80.17862701416016,66.17648315429688,2.2490172386169434,26456.0
1997-01,54.062435150146484,53.25782775878906,55.227325439453125,1.6215400695800781,26518.0
1997-02,50.559940338134766,54.501365661621094,43.509159088134766,1.5164867639541626,27234.0
1997-03,58.48006057739258,56.36629867553711,59.907318115234375,1.7540415525436401,30558.0
1997-04,62.844486236572266,62.37605667114258,61.28048324584961,1.884947419166565,29656.0
1997-05,53.57601547241211,53.54428482055664,49.572898864746094,1.6069504022598267,30617.0
1997-06,39.045623779296875,36.68563461303711,38.63948059082031,1.1711281538009644,29288.0
1997-07,47.69842529296875,47.428409576416016,43.43375015258789,1.4306589365005493,29427.0
1997-08,48.582298278808594,46.30862808227539,49.42500305175781,1.4571696519851685,28823.0
